0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.010254,0.010671,0.011103,0.01155,0.012013,0.012492,0.012987,0.0135,0.01403,0.014578,0.015145,0.01573,0.016335,0.01696,0.017606,0.018272,0.01896,0.019671,0.020404,0.02116,0.021939,0.022744,0.023573,0.024427,0.025308,0.026215,0.02715,0.028113,0.029104,0.030124,0.031174,0.032254,0.033365,0.034508,0.035683,0.036891,0.038132,0.039408,0.040718,0.042064,0.043445,0.044864,0.04632,0.047813,0.049346,0.050918,0.052529,0.054181,0.055875,0.05761,0.059387,0.061208,0.063072,0.06498,0.066933,0.068931,0.070975,0.073066,0.075204,0.077389,0.079623,0.081905,0.084236,0.086617,0.089047,0.091529,0.094061,0.096644,0.09928,0.10197,0.10471,0.1075,0.11035,0.11324,0.1162,0.1192,0.12227,0.12538,0.12855,0.13178,0.13505,0.13839,0.14178,0.14522,0.14872,0.15227,0.15588,0.15954,0.16326,0.16703,0.17086,0.17474,0.17867,0.18266,0.1867,0.19079,0.19493,0.19912,0.20337,0.20767,0.21201,0.21641,0.22085,0.22534,0.22988,0.23446,0.23909,0.24376,0.24848,0.25323,0.25803,0.26287,0.26775,0.27267,0.27762,0.28261,0.28763,0.29268,0.29777,0.30288,0.30803,0.3132,0.31839,0.32361,0.32885,0.33411,0.33939,0.34468,0.35,0.35532,0.36065,0.366,0.37135,0.37671,0.38207,0.38743,0.39279,0.39815,0.4035,0.40885,0.41418,0.41951,0.42482,0.43011,0.43539,0.44065,0.44588,0.45109,0.45627,0.46142,0.46654,0.47162,0.47667,0.48168,0.48664,0.49156,0.49644,0.50127,0.50604,0.51077,0.51544,0.52004,0.52459,0.52908,0.5335,0.53786,0.54214,0.54635,0.55049,0.55456,0.55854,0.56245,0.56627,0.57001,0.57366,0.57723,0.5807,0.58408,0.58737,0.59056,0.59366,0.59665,0.59954,0.60234,0.60502,0.60761,0.61008,0.61245,0.6147,0.61685,0.61888,0.6208,0.6226,0.62429,0.62587,0.62732,0.62866,0.62988,0.63098,0.63195,0.63281,0.63354,0.63416,0.63465,0.63502,0.63526,0.63539,0.63539,0.63526,0.63502,0.63465,0.63416,0.63354,0.63281,0.63195,0.63098,0.62988,0.62866,0.62732,0.62587,0.62429,0.6226,0.6208,0.61888,0.61685,0.6147,0.61245,0.61008,0.60761,0.60502,0.60234,0.59954,0.59665,0.59366,0.59056,0.58737,0.58408,0.5807,0.57723,0.57366,0.57001,0.56627,0.56245,0.55854,0.55456,0.55049,0.54635,0.54214,0
0,0.010706,0.011142,0.011593,0.012059,0.012543,0.013043,0.01356,0.014095,0.014649,0.015221,0.015813,0.016424,0.017056,0.017708,0.018382,0.019078,0.019797,0.020538,0.021303,0.022093,0.022907,0.023747,0.024612,0.025505,0.026424,0.027372,0.028348,0.029353,0.030387,0.031452,0.032549,0.033676,0.034837,0.03603,0.037257,0.038518,0.039814,0.041146,0.042514,0.043919,0.045361,0.046843,0.048363,0.049922,0.051522,0.053163,0.054846,0.056571,0.058339,0.060151,0.062006,0.063907,0.065853,0.067846,0.069885,0.071971,0.074106,0.076289,0.078521,0.080803,0.083135,0.085517,0.087951,0.090437,0.092975,0.095566,0.098209,0.10091,0.10366,0.10646,0.10933,0.11224,0.11521,0.11824,0.12132,0.12446,0.12766,0.13091,0.13422,0.13759,0.14101,0.14449,0.14803,0.15163,0.15528,0.15899,0.16276,0.16658,0.17046,0.1744,0.17839,0.18244,0.18655,0.19071,0.19493,0.1992,0.20353,0.20791,0.21234,0.21682,0.22136,0.22595,0.23059,0.23528,0.24001,0.2448,0.24963,0.25451,0.25944,0.2644,0.26941,0.27447,0.27956,0.28469,0.28986,0.29507,0.30031,0.30559,0.3109,0.31624,0.32161,0.32701,0.33243,0.33788,0.34335,0.34885,0.35436,0.35989,0.36543,0.37099,0.37656,0.38214,0.38773,0.39332,0.39892,0.40452,0.41011,0.41571,0.4213,0.42688,0.43245,0.43801,0.44355,0.44908,0.45459,0.46008,0.46554,0.47098,0.47639,0.48177,0.48711,0.49242,0.49769,0.50292,0.50811,0.51325,0.51834,0.52338,0.52836,0.5333,0.53817,0.54298,0.54773,0.55242,0.55703,0.56158,0.56605,0.57045,0.57477,0.57902,0.58318,0.58726,0.59125,0.59515,0.59896,0.60269,0.60631,0.60984,0.61328,0.61661,0.61984,0.62297,0.62599,0.6289,0.63171,0.6344,0.63699,0.63946,0.64181,0.64405,0.64618,0.64818,0.65006,0.65183,0.65347,0.65499,0.65639,0.65766,0.6588,0.65983,0.66072,0.66149,0.66213,0.66264,0.66303,0.66328,0.66341,0.66341,0.66328,0.66303,0.66264,0.66213,0.66149,0.66072,0.65983,0.6588,0.65766,0.65639,0.65499,0.65347,0.65183,0.65006,0.64818,0.64618,0.64405,0.64181,0.63946,0.63699,0.6344,0.63171,0.6289,0.62599,0.62297,0.61984,0.61661,0.61328,0.60984,0.60631,0.60269,0.59896,0.59515,0.59125,0.58726,0.58318,0.57902,0.57477,0.57045,0.56605,0
0,0.011143,0.011596,0.012066,0.012552,0.013055,0.013575,0.014114,0.014671,0.015247,0.015842,0.016458,0.017094,0.017752,0.018431,0.019133,0.019857,0.020605,0.021377,0.022173,0.022995,0.023842,0.024716,0.025617,0.026546,0.027503,0.028489,0.029505,0.030551,0.031628,0.032736,0.033877,0.035051,0.036258,0.0375,0.038777,0.04009,0.041439,0.042825,0.044249,0.045711,0.047213,0.048754,0.050337,0.05196,0.053625,0.055333,0.057085,0.05888,0.06072,0.062606,0.064537,0.066516,0.068541,0.070615,0.072737,0.074909,0.07713,0.079403,0.081726,0.084101,0.086528,0.089008,0.091541,0.094128,0.09677,0.099466,0.10222,0.10503,0.10789,0.11081,0.11379,0.11682,0.11991,0.12307,0.12627,0.12954,0.13287,0.13625,0.1397,0.1432,0.14677,0.15039,0.15407,0.15781,0.16162,0.16548,0.1694,0.17338,0.17742,0.18152,0.18568,0.18989,0.19417,0.1985,0.20289,0.20733,0.21183,0.21639,0.22101,0.22567,0.2304,0.23517,0.24,0.24488,0.24981,0.25479,0.25982,0.2649,0.27002,0.27519,0.28041,0.28567,0.29097,0.29631,0.30169,0.30711,0.31257,0.31806,0.32359,0.32915,0.33474,0.34036,0.346,0.35167,0.35737,0.36308,0.36882,0.37458,0.38035,0.38613,0.39193,0.39774,0.40355,0.40938,0.4152,0.42103,0.42685,0.43267,0.43849,0.4443,0.4501,0.45589,0.46166,0.46741,0.47315,0.47886,0.48455,0.4902,0.49583,0.50143,0.50699,0.51252,0.518,0.52345,0.52884,0.53419,0.53949,0.54474,0.54993,0.55506,0.56013,0.56514,0.57009,0.57496,0.57977,0.5845,0.58916,0.59373,0.59823,0.60265,0.60698,0.61122,0.61538,0.61944,0.62341,0.62728,0.63106,0.63473,0.63831,0.64178,0.64514,0.64839,0.65154,0.65457,0.65749,0.6603,0.66299,0.66556,0.66801,0.67034,0.67255,0.67464,0.6766,0.67843,0.68014,0.68172,0.68318,0.6845,0.68569,0.68676,0.68769,0.68849,0.68915,0.68969,0.69009,0.69035,0.69049,0.69049,0.69035,0.69009,0.68969,0.68915,0.68849,0.68769,0.68676,0.68569,0.6845,0.68318,0.68172,0.68014,0.67843,0.6766,0.67464,0.67255,0.67034,0.66801,0.66556,0.66299,0.6603,0.65749,0.65457,0.65154,0.64839,0.64514,0.64178,0.63831,0.63473,0.63106,0.62728,0.62341,0.61944,0.61538,0.61122,0.60698,0.60265,0.59823,0.59373,0.58916,0
0,0.011563,0.012034,0.012521,0.013025,0.013547,0.014087,0.014646,0.015224,0.015821,0.01644,0.017078,0.017739,0.018421,0.019126,0.019854,0.020605,0.021381,0.022182,0.023009,0.023861,0.024741,0.025648,0.026583,0.027547,0.02854,0.029563,0.030617,0.031702,0.03282,0.03397,0.035154,0.036372,0.037625,0.038914,0.040239,0.041601,0.043001,0.044439,0.045917,0.047435,0.048993,0.050592,0.052234,0.053919,0.055647,0.057419,0.059237,0.0611,0.063009,0.064966,0.06697,0.069023,0.071125,0.073277,0.075479,0.077733,0.080038,0.082396,0.084807,0.087271,0.08979,0.092363,0.094992,0.097677,0.10042,0.10322,0.10607,0.10898,0.11196,0.11499,0.11808,0.12123,0.12444,0.1277,0.13103,0.13443,0.13788,0.14139,0.14497,0.1486,0.1523,0.15606,0.15988,0.16376,0.16771,0.17172,0.17579,0.17992,0.18411,0.18836,0.19268,0.19705,0.20148,0.20598,0.21053,0.21515,0.21982,0.22455,0.22934,0.23418,0.23908,0.24404,0.24905,0.25411,0.25923,0.2644,0.26962,0.27489,0.2802,0.28557,0.29098,0.29644,0.30194,0.30748,0.31307,0.31869,0.32435,0.33005,0.33579,0.34156,0.34736,0.35319,0.35904,0.36493,0.37084,0.37677,0.38273,0.3887,0.39469,0.40069,0.40671,0.41273,0.41877,0.42481,0.43085,0.4369,0.44294,0.44899,0.45502,0.46105,0.46707,0.47307,0.47906,0.48503,0.49098,0.49691,0.50281,0.50868,0.51453,0.52034,0.52611,0.53184,0.53753,0.54318,0.54878,0.55433,0.55983,0.56527,0.57066,0.57599,0.58125,0.58645,0.59158,0.59664,0.60162,0.60653,0.61137,0.61612,0.62079,0.62537,0.62986,0.63427,0.63858,0.64279,0.64691,0.65093,0.65485,0.65866,0.66237,0.66597,0.66946,0.67284,0.6761,0.67925,0.68228,0.68519,0.68798,0.69065,0.69319,0.69561,0.6979,0.70007,0.7021,0.70401,0.70578,0.70742,0.70893,0.7103,0.71154,0.71265,0.71361,0.71444,0.71513,0.71569,0.7161,0.71638,0.71652,0.71652,0.71638,0.7161,0.71569,0.71513,0.71444,0.71361,0.71265,0.71154,0.7103,0.70893,0.70742,0.70578,0.70401,0.7021,0.70007,0.6979,0.69561,0.69319,0.69065,0.68798,0.68519,0.68228,0.67925,0.6761,0.67284,0.66946,0.66597,0.66237,0.65866,0.65485,0.65093,0.64691,0.64279,0.63858,0.63427,0.62986,0.62537,0.62079,0.61612,0.61137,0
0,0.011965,0.012452,0.012956,0.013477,0.014017,0.014576,0.015155,0.015753,0.016371,0.017011,0.017672,0.018355,0.019061,0.019791,0.020544,0.021322,0.022124,0.022953,0.023808,0.024691,0.025601,0.026539,0.027507,0.028504,0.029531,0.03059,0.031681,0.032804,0.03396,0.035151,0.036376,0.037636,0.038933,0.040266,0.041637,0.043047,0.044495,0.045984,0.047513,0.049083,0.050695,0.052351,0.054049,0.055792,0.057581,0.059415,0.061295,0.063223,0.065199,0.067223,0.069297,0.071422,0.073597,0.075823,0.078102,0.080434,0.08282,0.085259,0.087754,0.090304,0.09291,0.095573,0.098293,0.10107,0.10391,0.1068,0.10976,0.11277,0.11585,0.11898,0.12218,0.12544,0.12876,0.13214,0.13559,0.1391,0.14267,0.1463,0.15,0.15377,0.15759,0.16148,0.16544,0.16946,0.17354,0.17768,0.18189,0.18617,0.19051,0.19491,0.19937,0.2039,0.20849,0.21314,0.21785,0.22262,0.22746,0.23235,0.23731,0.24232,0.24739,0.25252,0.2577,0.26294,0.26824,0.27358,0.27899,0.28444,0.28994,0.29549,0.30109,0.30674,0.31243,0.31817,0.32395,0.32977,0.33563,0.34152,0.34746,0.35343,0.35943,0.36546,0.37152,0.37761,0.38373,0.38986,0.39602,0.4022,0.4084,0.41461,0.42084,0.42708,0.43332,0.43957,0.44583,0.45208,0.45834,0.46459,0.47083,0.47707,0.4833,0.48951,0.49571,0.50189,0.50804,0.51418,0.52028,0.52636,0.53241,0.53842,0.54439,0.55032,0.55621,0.56206,0.56785,0.57359,0.57928,0.58492,0.59049,0.596,0.60145,0.60683,0.61214,0.61737,0.62253,0.62761,0.63261,0.63753,0.64236,0.6471,0.65175,0.65631,0.66077,0.66513,0.66939,0.67355,0.67761,0.68155,0.68539,0.68911,0.69272,0.69622,0.69959,0.70285,0.70599,0.709,0.71189,0.71465,0.71728,0.71978,0.72216,0.7244,0.7265,0.72847,0.73031,0.73201,0.73357,0.73499,0.73627,0.73741,0.73841,0.73927,0.73998,0.74056,0.74099,0.74127,0.74142,0.74142,0.74127,0.74099,0.74056,0.73998,0.73927,0.73841,0.73741,0.73627,0.73499,0.73357,0.73201,0.73031,0.72847,0.7265,0.7244,0.72216,0.71978,0.71728,0.71465,0.71189,0.709,0.70599,0.70285,0.69959,0.69622,0.69272,0.68911,0.68539,0.68155,0.67761,0.67355,0.66939,0.66513,0.66077,0.65631,0.65175,0.6471,0.64236,0.63753,0.63261,0
0,0.012347,0.01285,0.01337,0.013908,0.014466,0.015042,0.015639,0.016256,0.016895,0.017555,0.018237,0.018942,0.019671,0.020423,0.0212,0.022003,0.022832,0.023687,0.024569,0.02548,0.026419,0.027387,0.028386,0.029415,0.030475,0.031568,0.032694,0.033853,0.035046,0.036274,0.037539,0.038839,0.040177,0.041553,0.042968,0.044423,0.045918,0.047454,0.049031,0.050652,0.052316,0.054024,0.055777,0.057576,0.059421,0.061314,0.063254,0.065244,0.067283,0.069372,0.071513,0.073705,0.075949,0.078247,0.080599,0.083005,0.085467,0.087984,0.090559,0.09319,0.09588,0.098628,0.10143,0.1043,0.10723,0.11022,0.11327,0.11638,0.11955,0.12279,0.12609,0.12945,0.13288,0.13637,0.13992,0.14354,0.14723,0.15098,0.1548,0.15868,0.16263,0.16664,0.17072,0.17487,0.17908,0.18336,0.18771,0.19212,0.1966,0.20114,0.20574,0.21042,0.21515,0.21995,0.22481,0.22974,0.23473,0.23978,0.24489,0.25007,0.2553,0.26059,0.26594,0.27135,0.27681,0.28233,0.2879,0.29353,0.29921,0.30494,0.31072,0.31654,0.32242,0.32834,0.3343,0.34031,0.34635,0.35244,0.35856,0.36472,0.37092,0.37714,0.3834,0.38968,0.39599,0.40233,0.40868,0.41506,0.42146,0.42787,0.43429,0.44073,0.44717,0.45362,0.46008,0.46653,0.47299,0.47944,0.48588,0.49232,0.49875,0.50516,0.51155,0.51793,0.52428,0.53061,0.53692,0.54319,0.54943,0.55563,0.56179,0.56791,0.57399,0.58002,0.586,0.59193,0.5978,0.60361,0.60937,0.61505,0.62067,0.62622,0.6317,0.63711,0.64243,0.64767,0.65283,0.65791,0.66289,0.66779,0.67258,0.67729,0.68189,0.68639,0.69079,0.69508,0.69927,0.70334,0.7073,0.71114,0.71487,0.71847,0.72196,0.72532,0.72855,0.73166,0.73464,0.73749,0.74021,0.74279,0.74524,0.74755,0.74973,0.75176,0.75365,0.75541,0.75702,0.75848,0.7598,0.76098,0.76201,0.7629,0.76364,0.76423,0.76467,0.76497,0.76512,0.76512,0.76497,0.76467,0.76423,0.76364,0.7629,0.76201,0.76098,0.7598,0.75848,0.75702,0.75541,0.75365,0.75176,0.74973,0.74755,0.74524,0.74279,0.74021,0.73749,0.73464,0.73166,0.72855,0.72532,0.72196,0.71847,0.71487,0.71114,0.7073,0.70334,0.69927,0.69508,0.69079,0.68639,0.68189,0.67729,0.67258,0.66779,0.66289,0.65791,0.65283,0
0,0.01271,0.013227,0.013762,0.014316,0.01489,0.015484,0.016098,0.016733,0.01739,0.01807,0.018772,0.019498,0.020248,0.021022,0.021822,0.022649,0.023502,0.024382,0.02529,0.026227,0.027194,0.028191,0.029219,0.030278,0.031369,0.032494,0.033653,0.034846,0.036074,0.037339,0.03864,0.039979,0.041356,0.042772,0.044229,0.045726,0.047265,0.048846,0.05047,0.052138,0.053851,0.055609,0.057413,0.059265,0.061164,0.063113,0.06511,0.067158,0.069257,0.071407,0.073611,0.075867,0.078177,0.080543,0.082963,0.08544,0.087974,0.090566,0.093216,0.095924,0.098693,0.10152,0.10441,0.10736,0.11037,0.11345,0.11659,0.11979,0.12306,0.12639,0.12978,0.13325,0.13677,0.14037,0.14403,0.14775,0.15155,0.15541,0.15934,0.16334,0.1674,0.17153,0.17573,0.18,0.18434,0.18874,0.19322,0.19776,0.20236,0.20704,0.21178,0.21659,0.22146,0.2264,0.23141,0.23648,0.24162,0.24682,0.25208,0.2574,0.26279,0.26824,0.27374,0.27931,0.28493,0.29061,0.29635,0.30214,0.30799,0.31388,0.31983,0.32583,0.33188,0.33797,0.34411,0.35029,0.35652,0.36278,0.36908,0.37542,0.3818,0.38821,0.39465,0.40111,0.40761,0.41413,0.42067,0.42724,0.43382,0.44042,0.44703,0.45366,0.46029,0.46693,0.47357,0.48022,0.48686,0.4935,0.50014,0.50677,0.51338,0.51998,0.52656,0.53313,0.53967,0.54618,0.55267,0.55912,0.56554,0.57193,0.57827,0.58457,0.59083,0.59704,0.60319,0.6093,0.61534,0.62132,0.62724,0.6331,0.63888,0.6446,0.65024,0.6558,0.66128,0.66667,0.67199,0.67721,0.68234,0.68738,0.69232,0.69716,0.7019,0.70653,0.71106,0.71547,0.71978,0.72397,0.72805,0.732,0.73584,0.73955,0.74314,0.7466,0.74993,0.75313,0.7562,0.75913,0.76193,0.76458,0.7671,0.76948,0.77172,0.77381,0.77576,0.77757,0.77922,0.78073,0.7821,0.78331,0.78437,0.78528,0.78604,0.78665,0.78711,0.78741,0.78756,0.78756,0.78741,0.78711,0.78665,0.78604,0.78528,0.78437,0.78331,0.7821,0.78073,0.77922,0.77757,0.77576,0.77381,0.77172,0.76948,0.7671,0.76458,0.76193,0.75913,0.7562,0.75313,0.74993,0.7466,0.74314,0.73955,0.73584,0.732,0.72805,0.72397,0.71978,0.71547,0.71106,0.70653,0.7019,0.69716,0.69232,0.68738,0.68234,0.67721,0.67199,0
0,0.013051,0.013582,0.014132,0.014701,0.01529,0.0159,0.01653,0.017183,0.017857,0.018555,0.019276,0.020021,0.020791,0.021587,0.022409,0.023257,0.024133,0.025037,0.02597,0.026932,0.027925,0.028948,0.030003,0.031091,0.032212,0.033367,0.034557,0.035782,0.037043,0.038342,0.039678,0.041053,0.042467,0.043921,0.045417,0.046954,0.048534,0.050158,0.051826,0.053538,0.055297,0.057103,0.058956,0.060857,0.062807,0.064808,0.066859,0.068962,0.071117,0.073326,0.075588,0.077905,0.080277,0.082706,0.085192,0.087735,0.090337,0.092999,0.095719,0.098501,0.10134,0.10425,0.10722,0.11025,0.11334,0.1165,0.11972,0.12301,0.12636,0.12978,0.13327,0.13683,0.14045,0.14414,0.1479,0.15172,0.15562,0.15958,0.16362,0.16772,0.1719,0.17614,0.18045,0.18484,0.18929,0.19381,0.19841,0.20307,0.2078,0.2126,0.21747,0.22241,0.22741,0.23249,0.23763,0.24283,0.24811,0.25345,0.25885,0.26432,0.26985,0.27544,0.2811,0.28681,0.29259,0.29842,0.30431,0.31026,0.31626,0.32232,0.32842,0.33458,0.34079,0.34705,0.35335,0.3597,0.36609,0.37252,0.379,0.38551,0.39205,0.39863,0.40525,0.41189,0.41856,0.42525,0.43197,0.43871,0.44547,0.45225,0.45904,0.46584,0.47265,0.47947,0.48629,0.49312,0.49994,0.50676,0.51357,0.52038,0.52717,0.53395,0.54071,0.54745,0.55416,0.56085,0.56751,0.57414,0.58074,0.58729,0.59381,0.60028,0.6067,0.61308,0.6194,0.62566,0.63187,0.63801,0.64409,0.6501,0.65605,0.66191,0.6677,0.67341,0.67904,0.68458,0.69004,0.6954,0.70067,0.70584,0.71091,0.71588,0.72075,0.72551,0.73016,0.73469,0.73911,0.74342,0.7476,0.75167,0.7556,0.75942,0.7631,0.76665,0.77007,0.77336,0.77651,0.77952,0.78239,0.78512,0.78771,0.79015,0.79245,0.7946,0.7966,0.79845,0.80016,0.80171,0.8031,0.80435,0.80544,0.80637,0.80716,0.80778,0.80825,0.80856,0.80872,0.80872,0.80856,0.80825,0.80778,0.80716,0.80637,0.80544,0.80435,0.8031,0.80171,0.80016,0.79845,0.7966,0.7946,0.79245,0.79015,0.78771,0.78512,0.78239,0.77952,0.77651,0.77336,0.77007,0.76665,0.7631,0.75942,0.7556,0.75167,0.7476,0.74342,0.73911,0.73469,0.73016,0.72551,0.72075,0.71588,0.71091,0.70584,0.70067,0.6954,0.69004,0
0,0.013371,0.013915,0.014478,0.015061,0.015665,0.01629,0.016936,0.017604,0.018295,0.01901,0.019749,0.020513,0.021302,0.022117,0.022958,0.023828,0.024725,0.025651,0.026607,0.027593,0.02861,0.029658,0.03074,0.031854,0.033002,0.034186,0.035404,0.03666,0.037952,0.039282,0.040651,0.04206,0.043509,0.044999,0.046531,0.048106,0.049725,0.051388,0.053097,0.054852,0.056654,0.058503,0.060402,0.06235,0.064348,0.066398,0.068499,0.070654,0.072862,0.075125,0.077442,0.079816,0.082247,0.084735,0.087282,0.089888,0.092554,0.09528,0.098068,0.10092,0.10383,0.10681,0.10985,0.11295,0.11612,0.11936,0.12266,0.12603,0.12946,0.13297,0.13654,0.14018,0.14389,0.14767,0.15152,0.15545,0.15944,0.1635,0.16763,0.17184,0.17611,0.18046,0.18488,0.18937,0.19393,0.19857,0.20327,0.20805,0.2129,0.21781,0.2228,0.22786,0.23299,0.23819,0.24346,0.24879,0.25419,0.25966,0.2652,0.2708,0.27647,0.2822,0.28799,0.29385,0.29976,0.30574,0.31178,0.31787,0.32402,0.33022,0.33648,0.34279,0.34915,0.35556,0.36202,0.36852,0.37507,0.38166,0.3883,0.39497,0.40167,0.40841,0.41519,0.42199,0.42883,0.43569,0.44257,0.44948,0.4564,0.46335,0.4703,0.47727,0.48425,0.49124,0.49823,0.50522,0.51221,0.51919,0.52617,0.53314,0.5401,0.54705,0.55397,0.56088,0.56776,0.57461,0.58144,0.58823,0.59498,0.6017,0.60837,0.615,0.62159,0.62812,0.63459,0.64101,0.64737,0.65367,0.65989,0.66605,0.67214,0.67815,0.68408,0.68993,0.6957,0.70138,0.70697,0.71246,0.71786,0.72316,0.72835,0.73345,0.73843,0.74331,0.74807,0.75272,0.75725,0.76166,0.76594,0.77011,0.77414,0.77805,0.78182,0.78546,0.78897,0.79233,0.79556,0.79864,0.80159,0.80438,0.80703,0.80954,0.81189,0.81409,0.81615,0.81804,0.81979,0.82137,0.82281,0.82408,0.8252,0.82616,0.82696,0.8276,0.82808,0.8284,0.82856,0.82856,0.8284,0.82808,0.8276,0.82696,0.82616,0.8252,0.82408,0.82281,0.82137,0.81979,0.81804,0.81615,0.81409,0.81189,0.80954,0.80703,0.80438,0.80159,0.79864,0.79556,0.79233,0.78897,0.78546,0.78182,0.77805,0.77414,0.77011,0.76594,0.76166,0.75725,0.75272,0.74807,0.74331,0.73843,0.73345,0.72835,0.72316,0.71786,0.71246,0.70697,0
